sku;name_it;name_en;slug_it;slug_en;meta_title_it;meta_title_en;meta_description_it;meta_description_en;meta_key_it;meta_key_en;description_short_it;description_short_en;description_it;description_en;tags_it;tags_en;custom_1_it;custom_1_en;custom_2_it;custom_2_en;category_it;category_en;attachments_it;attachments_en;attachments_name_it;attachments_name_en;brand;is_active;images;accessories;price;qty;video;property;tax;parent_sku;code_article;is_evidenza;is_purchasable;name_variant;attributes;ean13;is_button_for_request;form_page_id
12001_100-cm_da-0-a-18-cm;BALCONIERA TUBO REGOLABILE 100 cm. da 0 a 18 cm. (12001);ADJUSTABLE FLOWER POT HOLDER TUBE 100 cm. from 0 to 18 cm. (12001);balconiera-tubo-regolabile-100-cm-da-0-a-18-cm;adjustable-flower-pot-holder-tube-100-cm-from-0-to-18-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione:  cm 105 Misura interna (base 101X18) (superiore 102x22)  cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 100. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;20.35;100000;;;22.00;12001;;0;1;;Dimensione balconiera|100 cm.#Spessore muretto o poggiolo|da 0 a 18 cm.;'8059554750628;0;
12001_100-cm_da-18-a-30-cm;BALCONIERA TUBO REGOLABILE 100 cm. da 18 a 30 cm. (12001);ADJUSTABLE FLOWER POT HOLDER TUBE 100 cm. from 18 to 30 cm. (12001);balconiera-tubo-regolabile-100-cm-da-18-a-30-cm;adjustable-flower-pot-holder-tube-100-cm-from-18-to-30-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione:  cm 105 Misura interna (base 101X18) (superiore 102x22)  cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 100. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;20.95;100000;;;22.00;12001;;0;1;;Dimensione balconiera|100 cm.#Spessore muretto o poggiolo|da 18 a 30 cm.;'8059554750635;0;
12001_100-cm_da-30-a-40-cm;BALCONIERA TUBO REGOLABILE 100 cm. da 30 a 40 cm. (12001);ADJUSTABLE FLOWER POT HOLDER TUBE 100 cm. from 30 to 40 cm. (12001);balconiera-tubo-regolabile-100-cm-da-30-a-40-cm;adjustable-flower-pot-holder-tube-100-cm-from-30-to-40-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione:  cm 105 Misura interna (base 101X18) (superiore 102x22)  cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 100. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;21.35;100000;;;22.00;12001;;0;1;;Dimensione balconiera|100 cm.#Spessore muretto o poggiolo|da 30 a 40 cm.;'8059554750642;0;
12001_40-cm_da-0-a-18-cm;BALCONIERA TUBO REGOLABILE 40 cm. da 0 a 18 cm. (12005);ADJUSTABLE FLOWER POT HOLDER TUBE 40 cm. from 0 to 18 cm. (12005);balconiera-tubo-regolabile-40-cm-da-0-a-18-cm;adjustable-flower-pot-holder-tube-40-cm-from-0-to-18-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 45 Misura interna (base 41X18) (superiore 42x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 40. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;16.5;99997;;;22.00;12001;;0;1;;Dimensione balconiera|40 cm.#Spessore muretto o poggiolo|da 0 a 18 cm.;'8059554750741;0;
12001_40-cm_da-18-a-30-cm;BALCONIERA TUBO REGOLABILE 40 cm. da 18 a 30 cm. (12005);ADJUSTABLE FLOWER POT HOLDER TUBE 40 cm. from 18 to 30 cm. (12005);balconiera-tubo-regolabile-40-cm-da-18-a-30-cm;adjustable-flower-pot-holder-tube-40-cm-from-18-to-30-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 45 Misura interna (base 41X18) (superiore 42x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 40. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;17.1;100000;;;22.00;12001;;0;1;;Dimensione balconiera|40 cm.#Spessore muretto o poggiolo|da 18 a 30 cm.;'8059554750758;0;
12001_40-cm_da-30-a-40-cm;BALCONIERA TUBO REGOLABILE 40 cm. da 30 a 40 cm. (12005);ADJUSTABLE FLOWER POT HOLDER TUBE 40 cm. from 30 to 40 cm. (12005);balconiera-tubo-regolabile-40-cm-da-30-a-40-cm;adjustable-flower-pot-holder-tube-40-cm-from-30-to-40-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 45 Misura interna (base 41X18) (superiore 42x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 40. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;17.5;100000;;;22.00;12001;;0;1;;Dimensione balconiera|40 cm.#Spessore muretto o poggiolo|da 30 a 40 cm.;'8059554750765;0;
12001_50-cm_da-0-a-18-cm;BALCONIERA TUBO REGOLABILE 50 cm. da 0 a 18 cm. (12004);ADJUSTABLE FLOWER POT HOLDER TUBE 50 cm. from 0 to 18 cm. (12004);balconiera-tubo-regolabile-50-cm-da-0-a-18-cm;adjustable-flower-pot-holder-tube-50-cm-from-0-to-18-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 55 Misura interna (base 51X18) (superiore 52x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 50. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;16.55;100000;;;22.00;12001;;0;1;;Dimensione balconiera|50 cm.#Spessore muretto o poggiolo|da 0 a 18 cm.;'8059554750710;0;
12001_50-cm_da-18-a-30-cm;BALCONIERA TUBO REGOLABILE 50 cm. da 18 a 30 cm. (12004);ADJUSTABLE FLOWER POT HOLDER TUBE 50 cm. from 18 to 30 cm. (12004);balconiera-tubo-regolabile-50-cm-da-18-a-30-cm;adjustable-flower-pot-holder-tube-50-cm-from-18-to-30-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 55 Misura interna (base 51X18) (superiore 52x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 50. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;17.15;100000;;;22.00;12001;;0;1;;Dimensione balconiera|50 cm.#Spessore muretto o poggiolo|da 18 a 30 cm.;'8059554750727;0;
12001_50-cm_da-30-a-40-cm;BALCONIERA TUBO REGOLABILE 50 cm. da 30 a 40 cm. (12004);ADJUSTABLE FLOWER POT HOLDER TUBE 50 cm. from 30 to 40 cm. (12004);balconiera-tubo-regolabile-50-cm-da-30-a-40-cm;adjustable-flower-pot-holder-tube-50-cm-from-30-to-40-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 55 Misura interna (base 51X18) (superiore 52x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 50. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;17.55;100000;;;22.00;12001;;0;1;;Dimensione balconiera|50 cm.#Spessore muretto o poggiolo|da 30 a 40 cm.;'8059554750734;0;
12001_60-cm_da-0-a-18-cm;BALCONIERA TUBO REGOLABILE 60 cm. da 0 a 18 cm. (12003);ADJUSTABLE FLOWER POT HOLDER TUBE 60 cm. from 0 to 18 cm. (12003);balconiera-tubo-regolabile-60-cm-da-0-a-18-cm;adjustable-flower-pot-holder-tube-60-cm-from-0-to-18-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 65 Misura interna (base 61X18) (superiore 62x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;17.55;100000;;;22.00;12001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|da 0 a 18 cm.;'8059554750680;0;
12001_60-cm_da-18-a-30-cm;BALCONIERA TUBO REGOLABILE 60 cm. da 18 a 30 cm. (12003);ADJUSTABLE FLOWER POT HOLDER TUBE 60 cm. from 18 to 30 cm. (12003);balconiera-tubo-regolabile-60-cm-da-18-a-30-cm;adjustable-flower-pot-holder-tube-60-cm-from-18-to-30-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 65 Misura interna (base 61X18) (superiore 62x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;18.15;100000;;;22.00;12001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|da 18 a 30 cm.;'8059554750697;0;
12001_60-cm_da-30-a-40-cm;BALCONIERA TUBO REGOLABILE 60 cm. da 30 a 40 cm. (12003);ADJUSTABLE FLOWER POT HOLDER TUBE 60 cm. from 30 to 40 cm. (12003);balconiera-tubo-regolabile-60-cm-da-30-a-40-cm;adjustable-flower-pot-holder-tube-60-cm-from-30-to-40-cm;BALCONIERA TUBO REGOLABILE;ADJUSTABLE FLOWER POT HOLDER TUBE;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera tubo regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder tube in wrought iron. Planter for walls, balconies and railings.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio regolabile alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 65 Misura interna (base 61X18) (superiore 62x22) cm.</p>;<p>Adjustable flower pot holder tube in wrought iron. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-tubo-regolabile_12001b_sbalchiero.jpg;;18.55;100000;;;22.00;12001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|da 30 a 40 cm.;'8059554750703;0;
