sku;name_it;name_en;slug_it;slug_en;meta_title_it;meta_title_en;meta_description_it;meta_description_en;meta_key_it;meta_key_en;description_short_it;description_short_en;description_it;description_en;tags_it;tags_en;custom_1_it;custom_1_en;custom_2_it;custom_2_en;category_it;category_en;attachments_it;attachments_en;attachments_name_it;attachments_name_en;brand;is_active;images;accessories;price;qty;video;property;tax;parent_sku;code_article;is_evidenza;is_purchasable;name_variant;attributes;ean13;is_button_for_request;form_page_id
V3184;Vassoio VINGA Buscot Long;Vassoio VINGA Buscot Long;vassoio-vinga-buscot-long-3184;vassoio-vinga-buscot-long-3184;;;;;;;;;Tagliere da portata robusto e molto maneggevole che grazie alla sua lunghezza di 75 cm e larghezza di 15 cm ha una superficie sufficientemente ampia per essere utilizzato sia come base per tagliare che per servire. La tavola è realizzata in teak certificato FSC® e ha una bella superficie in legno colore da dorato a marrone medio che si scurisce nel tempo.Risulta essere molto igienicp grazie al suo alto contenuto di olio.;Tagliere da portata robusto e molto maneggevole che grazie alla sua lunghezza di 75 cm e larghezza di 15 cm ha una superficie sufficientemente ampia per essere utilizzato sia come base per tagliare che per servire. La tavola è realizzata in teak certificato FSC® e ha una bella superficie in legno colore da dorato a marrone medio che si scurisce nel tempo.Risulta essere molto igienicp grazie al suo alto contenuto di olio.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3184__S_0__98025a554c7345bb8e2a76ad1af90947.jpg;;19.83;1000;;;22.00;V3184;;0;1;;;;0;
V31925;Tagliere rotondo VINGA Alcamo;Tagliere rotondo VINGA Alcamo;tagliere-rotondo-vinga-alcamo-31925;tagliere-rotondo-vinga-alcamo-31925;;;;;;;;;Esclusivo tagliere in legno di quercia con un raffinato dettaglio in PU. E' perfetto come vassoio da portata e, quando non viene utilizzato, può essere utilizzato per arredare la tua cucina.;Esclusivo tagliere in legno di quercia con un raffinato dettaglio in PU. E' perfetto come vassoio da portata e, quando non viene utilizzato, può essere utilizzato per arredare la tua cucina.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/31925__S_0__c68290c63eab40da822e5b2a178f2854.jpg;;18.43;1000;;;22.00;V31925;;0;1;;;;0;
V3339;Pinza da cucina VINGA;Pinza da cucina VINGA;pinza-da-cucina-vinga-3339;pinza-da-cucina-vinga-3339;;;;;;;;;Pinza da cucina in acciaio inossidabile, facile da usare per alimenti di diverse dimensioni. L'interno a coste della pinzetta aumenta l'attrito, migliorando la presa.;Pinza da cucina in acciaio inossidabile, facile da usare per alimenti di diverse dimensioni. L'interno a coste della pinzetta aumenta l'attrito, migliorando la presa.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3339__S_0__c34c0d49fa1a4c0883f9a543877446bb.jpg;;7.54;1000;;;22.00;V3339;;0;1;;;;0;
V3373;Set affilatura VINGA Kaiser;Set affilatura VINGA Kaiser;set-affilatura-vinga-kaiser-3373;set-affilatura-vinga-kaiser-3373;;;;;;;;;Coltello da chef e affilatore in acciaio della gamma Kaiser. Il coltello è realizzato in acciaio tedesco X50CrMoV15 e il manico in legno di Pakka. L'impugnatura di facile presa e l'eccezionale equilibrio della lama rendono il coltello comodo e facile da usare. Le proprietà intrinseche dell'acciaio tedesco rendono la lama resistente alle macchie e non richiede più cure di un'affilatura occasionale. Coltello da cuoco: lama da 20 cm. Affilatora acciaio: 33 cm.;Coltello da chef e affilatore in acciaio della gamma Kaiser. Il coltello è realizzato in acciaio tedesco X50CrMoV15 e il manico in legno di Pakka. L'impugnatura di facile presa e l'eccezionale equilibrio della lama rendono il coltello comodo e facile da usare. Le proprietà intrinseche dell'acciaio tedesco rendono la lama resistente alle macchie e non richiede più cure di un'affilatura occasionale. Coltello da cuoco: lama da 20 cm. Affilatora acciaio: 33 cm.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3373__S_0__4b076a32e9084953965c786f716bbbe6.jpg;;23.31;1000;;;22.00;V3373;;0;1;;;;0;
V355;Ciotola VINGA Nomimono, 31 cm;Ciotola VINGA Nomimono, 31 cm;ciotola-vinga-nomimono-31-cm-v355;ciotola-vinga-nomimono-31-cm-v355;;;;;;;;;Grande ciotola da portata dal design pulito, perfetta come portafrutta o per una bella insalata. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Grande ciotola da portata dal design pulito, perfetta come portafrutta o per una bella insalata. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3551__S_0__aa1e023b53074d2092cc893f8a62cbdb.jpg;;23.31;1000;;;22.00;V355;;0;1;;;;0;
V355_3551;Ciotola VINGA Nomimono, 31 cm;Ciotola VINGA Nomimono, 31 cm;ciotola-vinga-nomimono-31-cm-v355-3551;ciotola-vinga-nomimono-31-cm-v355-3551;;;;;;;;;Grande ciotola da portata dal design pulito, perfetta come portafrutta o per una bella insalata. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Grande ciotola da portata dal design pulito, perfetta come portafrutta o per una bella insalata. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3551__S_0__aa1e023b53074d2092cc893f8a62cbdb.jpg;;23.31;1000;;;22.00;V355;;0;1;;Colori|beige;;0;
V355_3661;Ciotola VINGA Nomimono, 31 cm;Ciotola VINGA Nomimono, 31 cm;ciotola-vinga-nomimono-31-cm-v355-3661;ciotola-vinga-nomimono-31-cm-v355-3661;;;;;;;;;Grande ciotola da portata dal design pulito, perfetta come portafrutta o per una bella insalata. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Grande ciotola da portata dal design pulito, perfetta come portafrutta o per una bella insalata. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3661__S_0__e5edf526d21344b7a3a8627cd1f3e8d0.jpg;;23.43;1000;;;22.00;V355;;0;1;;Colori|nero;;0;
V356;Ciotola, 21 cm, VINGA Nomimono,;Ciotola, 21 cm, VINGA Nomimono,;ciotola-21-cm-vinga-nomimono-v356;ciotola-21-cm-vinga-nomimono-v356;;;;;;;;;Ciotola di medie dimensioni dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Ciotola di medie dimensioni dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3569__S_0__38b26bdc1e7e4c1aaeed0fa726187edf.jpg;;19.44;1000;;;22.00;V356;;0;1;;;;0;
V356_3569;Ciotola, 21 cm, VINGA Nomimono,;Ciotola, 21 cm, VINGA Nomimono,;ciotola-21-cm-vinga-nomimono-v356-3569;ciotola-21-cm-vinga-nomimono-v356-3569;;;;;;;;;Ciotola di medie dimensioni dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Ciotola di medie dimensioni dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3569__S_0__38b26bdc1e7e4c1aaeed0fa726187edf.jpg;;19.44;1000;;;22.00;V356;;0;1;;Colori|beige;;0;
V356_3679;Ciotola, 21 cm, VINGA Nomimono,;Ciotola, 21 cm, VINGA Nomimono,;ciotola-21-cm-vinga-nomimono-v356-3679;ciotola-21-cm-vinga-nomimono-v356-3679;;;;;;;;;Ciotola di medie dimensioni dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Ciotola di medie dimensioni dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3679__S_0__254915775ccd401b8aa5509796d0a8f9.jpg;;19.44;1000;;;22.00;V356;;0;1;;Colori|nero;;0;
V357;Set di 2 piatti 20 cm VINGA Nomimono;Set di 2 piatti 20 cm VINGA Nomimono;set-di-2-piatti-20-cm-vinga-nomimono-v357;set-di-2-piatti-20-cm-vinga-nomimono-v357;;;;;;;;;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3576__S_0__1eeafa5eff8f4c12814f63e415102252.jpg;;16.28;1000;;;22.00;V357;;0;1;;;;0;
V357_3576;Set di 2 piatti 20 cm VINGA Nomimono;Set di 2 piatti 20 cm VINGA Nomimono;set-di-2-piatti-20-cm-vinga-nomimono-v357-3576;set-di-2-piatti-20-cm-vinga-nomimono-v357-3576;;;;;;;;;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3576__S_0__1eeafa5eff8f4c12814f63e415102252.jpg;;16.28;1000;;;22.00;V357;;0;1;;Colori|beige;;0;
V357_3686;Set di 2 piatti 20 cm VINGA Nomimono;Set di 2 piatti 20 cm VINGA Nomimono;set-di-2-piatti-20-cm-vinga-nomimono-v357-3686;set-di-2-piatti-20-cm-vinga-nomimono-v357-3686;;;;;;;;;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3686__S_0__4c8b862216194c7e9f11e737bfeb9afe.jpg;;15.89;1000;;;22.00;V357;;0;1;;Colori|nero;;0;
V366;Set di 2 piatti 26,5 cm VINGA Nomimono;Set di 2 piatti 26,5 cm VINGA Nomimono;set-di-2-piatti-265-cm-vinga-nomimono-v366;set-di-2-piatti-265-cm-vinga-nomimono-v366;;;;;;;;;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3553__S_0__1696c1b3a40143c1965fc9ecd0bfbd26.jpg;;18.29;1000;;;22.00;V366;;0;1;;;;0;
V366_3553;Set di 2 piatti 26,5 cm VINGA Nomimono;Set di 2 piatti 26,5 cm VINGA Nomimono;set-di-2-piatti-265-cm-vinga-nomimono-v366-3553;set-di-2-piatti-265-cm-vinga-nomimono-v366-3553;;;;;;;;;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3553__S_0__1696c1b3a40143c1965fc9ecd0bfbd26.jpg;;18.29;1000;;;22.00;V366;;0;1;;Colori|beige;;0;
V366_3663;Set di 2 piatti 26,5 cm VINGA Nomimono;Set di 2 piatti 26,5 cm VINGA Nomimono;set-di-2-piatti-265-cm-vinga-nomimono-v366-3663;set-di-2-piatti-265-cm-vinga-nomimono-v366-3663;;;;;;;;;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;Set di due piatti in gres. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatti al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3663__S_0__b5666a79383847e1a52f0c824fe88939.jpg;;18.41;1000;;;22.00;V366;;0;1;;Colori|nero;;0;
V3669;Set da portata VINGA Nomimono;Set da portata VINGA Nomimono;set-da-portata-vinga-nomimono-v3669;set-da-portata-vinga-nomimono-v3669;;;;;;;;;Piatto da portata in gres con tre piccole ciotole. Possibilità illimitate: Tapas, salsine o snack. Il piatto da portata da solo è ottimo per servire insalate o tartine. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatto al microonde.;Piatto da portata in gres con tre piccole ciotole. Possibilità illimitate: Tapas, salsine o snack. Il piatto da portata da solo è ottimo per servire insalate o tartine. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatto al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3559__S_0__02feefc79f464892bc5f814627ec0a44.jpg;;19.71;1000;;;22.00;V3669;;0;1;;;;0;
V3669_3559;Set da portata VINGA Nomimono;Set da portata VINGA Nomimono;set-da-portata-vinga-nomimono-v3669-3559;set-da-portata-vinga-nomimono-v3669-3559;;;;;;;;;Piatto da portata in gres con tre piccole ciotole. Possibilità illimitate: Tapas, salsine o snack. Il piatto da portata da solo è ottimo per servire insalate o tartine. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatto al microonde.;Piatto da portata in gres con tre piccole ciotole. Possibilità illimitate: Tapas, salsine o snack. Il piatto da portata da solo è ottimo per servire insalate o tartine. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatto al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3559__S_0__02feefc79f464892bc5f814627ec0a44.jpg;;19.71;1000;;;22.00;V3669;;0;1;;Colori|beige;;0;
V3669_3669;Set da portata VINGA Nomimono;Set da portata VINGA Nomimono;set-da-portata-vinga-nomimono-v3669-3669;set-da-portata-vinga-nomimono-v3669-3669;;;;;;;;;Piatto da portata in gres con tre piccole ciotole. Possibilità illimitate: Tapas, salsine o snack. Il piatto da portata da solo è ottimo per servire insalate o tartine. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatto al microonde.;Piatto da portata in gres con tre piccole ciotole. Possibilità illimitate: Tapas, salsine o snack. Il piatto da portata da solo è ottimo per servire insalate o tartine. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatto al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3669__S_0__fa226f58e9714514bc481ecced69c17a.jpg;;19.83;1000;;;22.00;V3669;;0;1;;Colori|nero;;0;
V367;Set 2 ciotole 15,5 cm VINGA Nomimono;Set 2 ciotole 15,5 cm VINGA Nomimono;set-2-ciotole-155-cm-vinga-nomimono-v367;set-2-ciotole-155-cm-vinga-nomimono-v367;;;;;;;;;Set di due ciotole piccole. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;Set di due ciotole piccole. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3691__S_0__f969fad54933426ab03a741e0bb46540.jpg;;16.1;1000;;;22.00;V367;;0;1;;;;0;
V367_3691;Set 2 ciotole 15,5 cm VINGA Nomimono;Set 2 ciotole 15,5 cm VINGA Nomimono;set-2-ciotole-155-cm-vinga-nomimono-v367-3691;set-2-ciotole-155-cm-vinga-nomimono-v367-3691;;;;;;;;;Set di due ciotole piccole. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;Set di due ciotole piccole. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3691__S_0__f969fad54933426ab03a741e0bb46540.jpg;;16.1;1000;;;22.00;V367;;0;1;;Colori|nero;;0;
